episode,score,average_score,best_score
1,-38.766450681442585,-38.766450681442585,-38.766450681442585
2,-21.995308243444246,-30.380879462443417,-30.380879462443417
3,-105.5477467538604,-55.43650189291574,-30.380879462443417
4,-43.120201702012686,-52.35742684518998,-30.380879462443417
5,-9.126937395318356,-43.71132895521565,-30.380879462443417
6,-59.510929764269655,-46.34459575672465,-30.380879462443417
7,-6.755972830404383,-40.68907819582176,-30.380879462443417
8,-98.06211825106898,-47.860708202727665,-30.380879462443417
9,-15.096673741840652,-44.22025992929578,-30.380879462443417
10,-79.32805383681735,-47.731039320047934,-30.380879462443417
11,2.0307615361718723,-43.207239242209766,-30.380879462443417
12,-42.5392526617216,-43.15157369383575,-30.380879462443417
13,-2.147974957447314,-39.99745071411356,-30.380879462443417
14,-69.97910575545563,-42.13899750278085,-30.380879462443417
15,-57.94491398009329,-43.19272526793501,-30.380879462443417
16,-34.42123972706259,-42.64450742163049,-30.380879462443417
17,-67.7226550382246,-44.119692575547795,-30.380879462443417
18,21.032426383230174,-40.50013041117124,-30.380879462443417
19,-25.006757761061035,-39.68468974537597,-30.380879462443417
20,-320.50448180916453,-53.72567934856541,-30.380879462443417
21,-46.64821523569411,-53.38865724795249,-30.380879462443417
22,-21.848279782120244,-51.955003726778294,-30.380879462443417
23,-48.151386684613925,-51.78962907277115,-30.380879462443417
24,-110.73084546499815,-54.24551308911393,-30.380879462443417
25,-6.885781488938032,-52.35112382510689,-30.380879462443417
26,3.821172111467733,-50.1906509044694,-30.380879462443417
27,-32.61501625303757,-49.53970147293489,-30.380879462443417
28,119.45661065080517,-43.504118897087025,-30.380879462443417
29,241.51196148433417,-33.675978194279395,-30.380879462443417
30,109.94561374394574,-28.88859179633856,-28.88859179633856
31,74.4516561793889,-25.555035410024768,-25.555035410024768
32,-16.118135440664872,-25.260132285982287,-25.260132285982287
33,262.431909500312,-16.54219162579155,-16.54219162579155
34,275.35230576559604,-7.957059349574268,-7.957059349574268
35,100.89090704466093,-4.84711745259612,-4.84711745259612
36,247.9626433427488,2.1753759028301283,2.1753759028301283
37,318.69123926778275,10.729858696477498,10.729858696477498
38,354.9274194946062,19.787689243796674,19.787689243796674
39,154.0402800113328,23.23006336604119,23.23006336604119
40,447.98531353470145,33.8489446202577,33.8489446202577
41,128.06403431637983,36.14687363723628,36.14687363723628
42,97.7955273487953,37.614698725606736,37.614698725606736
43,455.9734477745806,47.3439719593038,47.3439719593038
44,404.0567926380707,55.451081520184864,55.451081520184864
45,6.158961677512569,54.355701079236596,55.451081520184864
46,54.15368694358324,54.35130946759195,55.451081520184864
47,405.72762003838056,61.82740118186405,61.82740118186405
48,69.2197734056845,61.98140893652698,61.98140893652698
49,468.5389489374299,70.27850158960663,70.27850158960663
50,412.04867726100645,77.11390510303463,77.11390510303463
51,452.5467609484957,84.47533364902407,84.47533364902407
52,486.62241963057073,92.20893145636151,92.20893145636151
53,23.314327843531665,90.90903327498737,92.20893145636151
54,493.9562098665442,98.3728698785347,98.3728698785347
55,621.4504461108868,107.88337126457746,107.88337126457746
56,594.4576239948957,116.57219720619028,116.57219720619028
57,437.20709860334665,122.19737091491233,122.19737091491233
58,392.0719185218289,126.85038035641088,126.85038035641088
59,506.45362094177545,133.2843335866713,133.2843335866713
60,298.7042847573221,136.04133277284882,136.04133277284882
61,458.74377433743916,141.33153673292406,141.33153673292406
62,595.3551237112094,148.654497813219,148.654497813219
63,17.84060539387471,146.57808682243575,148.654497813219
64,475.66677222154004,151.72009753179677,151.72009753179677
65,402.40050886549665,155.5767192446229,155.5767192446229
66,261.34587283206383,157.17928217776594,157.17928217776594
67,581.0556797342563,163.50579557413147,163.50579557413147
68,673.5742897744373,171.006802841783,171.006802841783
69,502.5782551598947,175.81218620871218,175.81218620871218
70,632.0716395937512,182.330178399927,182.330178399927
71,339.3549009086494,184.54179420990903,184.54179420990903
72,23.613442845793184,182.30667821874079,184.54179420990903
73,342.5358056986912,184.50159777326064,184.54179420990903
74,381.46463048312546,187.163260377448,187.163260377448
75,337.4412961244531,189.1669675207414,189.1669675207414
76,616.4051430852999,194.78852246238034,194.78852246238034
77,580.1211364544872,199.79284212461548,199.79284212461548
78,428.48112287247784,202.72474315984448,202.72474315984448
79,459.2600411649358,205.97202541307348,205.97202541307348
80,44.27487893018376,203.95081108203735,205.97202541307348
81,683.448843112894,209.87053987254177,209.87053987254177
82,67.24086864477937,208.13115363805684,209.87053987254177
83,292.5744269607441,209.14854247326997,209.87053987254177
84,511.32544802237874,212.74588658694987,212.74588658694987
85,531.5408440250068,216.49641549798582,216.49641549798582
86,426.4221155539448,218.9374120102644,218.9374120102644
87,426.74126062189157,221.32596199430614,221.32596199430614
88,450.28456037674744,223.92776424865198,223.92776424865198
89,494.6802228633184,226.96992670499654,226.96992670499654
90,542.7662164726787,230.4787743690819,230.4787743690819
91,750.3831234960878,236.19200897487318,236.19200897487318
92,220.84981448455608,236.02524599128276,236.19200897487318
93,440.14855122452974,238.22012024110265,238.22012024110265
94,533.8499057523694,241.3651179593076,241.3651179593076
95,616.4533687818086,245.31341533638656,245.31341533638656
96,435.8135716308211,247.2977919644536,247.2977919644536
97,547.3402767319456,250.391013456902,250.391013456902
98,716.0787718741252,255.14292935911857,255.14292935911857
99,664.0343204294205,259.27314543053575,259.27314543053575
100,268.9245802416907,259.3696597786473,259.3696597786473
101,746.025315910338,267.21757744456517,267.21757744456517
102,615.678371134995,273.5943142383495,273.5943142383495
103,530.427155817043,279.9540632640585,279.9540632640585
104,476.1536774017255,285.1468020550959,285.1468020550959
105,498.91692473366237,290.2272406763857,290.2272406763857
106,655.1484219361816,297.37383419339017,297.37383419339017
107,705.074876283192,304.49214268452613,304.49214268452613
108,568.0212204495675,311.1529760715325,311.1529760715325
109,501.5777485300061,316.319720294251,316.319720294251
110,56.04558885863052,317.6734567212055,317.6734567212055
111,740.9904911291525,325.0630540171353,325.0630540171353
112,750.92471894376,332.9976937331901,332.9976937331901
113,490.77152782149113,337.92688876097947,337.92688876097947
114,812.7812473374851,346.7544922919089,346.7544922919089
115,22.798747315153175,347.56192890486136,347.56192890486136
116,482.06617410905034,352.72680304322256,352.72680304322256
117,321.371319625874,356.6177427898635,356.6177427898635
118,20.180815519859543,356.60922668122976,356.6177427898635
119,874.7015279347047,365.6063095381874,365.6063095381874
